2.431640625000000000e-01	-5.798339843750000000e-04	3.867187500000000000e-01	5.000000000000000000e-01	-1.173019409179687500e-04	-7.019042968750000000e-04	1.943359375000000000e-01	-9.216308593750000000e-03
1.176757812500000000e-01	2.617187500000000000e-01	3.828125000000000000e-01	2.421875000000000000e-01	7.617187500000000000e-01	2.558593750000000000e-01	9.814453125000000000e-02	8.164062500000000000e-01
2.910156250000000000e-01	5.781250000000000000e-01	5.898437500000000000e-01	7.851562500000000000e-01	-2.090454101562500000e-03	6.054687500000000000e-01	5.546875000000000000e-01	7.734375000000000000e-01
8.046875000000000000e-01	7.070312500000000000e-01	7.539062500000000000e-01	8.867187500000000000e-01	4.765625000000000000e-01	7.265625000000000000e-01	7.812500000000000000e-01	7.148437500000000000e-01
5.000000000000000000e-01	7.968750000000000000e-01	1.425781250000000000e-01	5.898437500000000000e-01	4.882812500000000000e-01	8.437500000000000000e-01	7.382812500000000000e-01	4.042968750000000000e-01
3.261718750000000000e-01	1.000000000000000000e+00	-6.195068359375000000e-03	9.453125000000000000e-01	6.796875000000000000e-01	5.117187500000000000e-01	5.351562500000000000e-01	5.546875000000000000e-01
9.062500000000000000e-01	7.226562500000000000e-01	2.753906250000000000e-01	1.000000000000000000e+00	3.735351562500000000e-02	3.046875000000000000e-01	4.863281250000000000e-01	5.742187500000000000e-01
7.070312500000000000e-01	1.000000000000000000e+00	8.398437500000000000e-01	-1.821517944335937500e-04	-1.716613769531250000e-03	7.070312500000000000e-01	2.685546875000000000e-02	4.082031250000000000e-01
8.740234375000000000e-02	9.375000000000000000e-01	1.708984375000000000e-01	1.113281250000000000e-01	7.382812500000000000e-01	6.367187500000000000e-01	7.421875000000000000e-01	5.429687500000000000e-01
3.007812500000000000e-01	5.546875000000000000e-01	7.851562500000000000e-01	4.648437500000000000e-01	1.000000000000000000e+00	9.179687500000000000e-01	5.195312500000000000e-01	1.000000000000000000e+00
5.625000000000000000e-01	3.437500000000000000e-01	6.640625000000000000e-01	5.078125000000000000e-01	6.171875000000000000e-01	6.328125000000000000e-01	8.515625000000000000e-01	5.117187500000000000e-01
2.099609375000000000e-01	4.296875000000000000e-01	1.007812500000000000e+00	8.476562500000000000e-01	6.562500000000000000e-01	-2.777099609375000000e-03	5.820312500000000000e-01	7.265625000000000000e-01
6.562500000000000000e-01	6.406250000000000000e-01	8.593750000000000000e-01	7.304687500000000000e-01	1.007812500000000000e+00	5.312500000000000000e-01	3.593750000000000000e-01	9.882812500000000000e-01
9.062500000000000000e-01	5.468750000000000000e-01	1.007812500000000000e+00	1.007812500000000000e+00	6.953125000000000000e-01	2.714843750000000000e-01	8.906250000000000000e-01	1.000000000000000000e+00
-3.128051757812500000e-03	8.789062500000000000e-01	9.492187500000000000e-01	1.000000000000000000e+00	9.140625000000000000e-01	2.597656250000000000e-01	8.320312500000000000e-01	4.101562500000000000e-01
1.000000000000000000e+00	6.289062500000000000e-01	1.000000000000000000e+00	8.281250000000000000e-01	9.375000000000000000e-01	-1.296997070312500000e-03	8.710937500000000000e-01	1.000000000000000000e+00
5.273437500000000000e-01	5.898437500000000000e-01	7.421875000000000000e-01	7.773437500000000000e-01	6.875000000000000000e-01	1.000000000000000000e+00	7.617187500000000000e-01	7.187500000000000000e-01
9.257812500000000000e-01	5.195312500000000000e-01	3.496093750000000000e-01	8.203125000000000000e-01	7.578125000000000000e-01	9.296875000000000000e-01	9.843750000000000000e-01	5.039062500000000000e-01
-6.469726562500000000e-03	7.968750000000000000e-01	9.492187500000000000e-01	7.812500000000000000e-01	2.890625000000000000e-01	1.000000000000000000e+00	8.046875000000000000e-01	1.000000000000000000e+00
6.835937500000000000e-01	9.843750000000000000e-01	1.000000000000000000e+00	7.890625000000000000e-01	2.656250000000000000e-01	8.476562500000000000e-01	9.453125000000000000e-01	9.179687500000000000e-01
1.007812500000000000e+00	8.046875000000000000e-01	-9.094238281250000000e-03	1.000000000000000000e+00	4.667968750000000000e-01	1.000000000000000000e+00	1.007812500000000000e+00	1.000000000000000000e+00
-9.765625000000000000e-03	1.007812500000000000e+00	1.000000000000000000e+00	-4.669189453125000000e-03	1.000000000000000000e+00	1.007812500000000000e+00	1.000000000000000000e+00	6.298828125000000000e-02
9.843750000000000000e-01	7.578125000000000000e-01	-7.202148437500000000e-03	1.000000000000000000e+00	-7.110595703125000000e-03	1.007812500000000000e+00	1.007812500000000000e+00	1.007812500000000000e+00
-9.399414062500000000e-03	8.945312500000000000e-01	-4.913330078125000000e-03	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.007812500000000000e+00	5.029296875000000000e-02
6.796875000000000000e-01	2.597656250000000000e-01	1.000000000000000000e+00	6.367187500000000000e-01	7.304687500000000000e-01	1.000000000000000000e+00	3.164062500000000000e-01	7.148437500000000000e-01
8.867187500000000000e-01	-8.056640625000000000e-03	9.921875000000000000e-01	-9.033203125000000000e-03	6.523437500000000000e-01	4.199218750000000000e-01	4.960937500000000000e-01	1.000000000000000000e+00
-5.004882812500000000e-03	7.070312500000000000e-01	-2.166748046875000000e-03	4.765625000000000000e-01	9.023437500000000000e-01	2.539062500000000000e-01	9.921875000000000000e-01	1.000000000000000000e+00
2.363281250000000000e-01	4.472656250000000000e-01	1.835937500000000000e-01	5.234375000000000000e-01	8.789062500000000000e-01	9.921875000000000000e-01	7.695312500000000000e-01	1.855468750000000000e-02
